ROW,Dimension.DATE,Dimension.ADVERTISER_ID,Dimension.ADVERTISER_NAME,Dimension.ORDER_NAME,Dimension.LINE_ITEM_ID,Dimension.LINE_ITEM_NAME,Dimension.LINE_ITEM_TYPE,Dimension.CREATIVE_NAME,Dimension.CREATIVE_TYPE,Dimension.CREATIVE_SIZE,Dimension.MASTER_COMPANION_CREATIVE_ID,Dimension.MASTER_COMPANION_CREATIVE_NAME,Dimension.AD_UNIT_NAME,Dimension.ORDER_ID,Dimension.CREATIVE_ID,Dimension.AD_UNIT_ID,DimensionAttribute.LINE_ITEM_GOAL_QUANTITY,DimensionAttribute.LINE_ITEM_START_DATE_TIME,DimensionAttribute.LINE_ITEM_END_DATE_TIME,DimensionAttribute.LINE_ITEM_CONTRACTED_QUANTITY,DimensionAttribute.LINE_ITEM_SPONSORSHIP_GOAL_PERCENTAGE,DimensionAttribute.CREATIVE_CLICK_THROUGH_URL,DimensionAttribute.MASTER_COMPANION_TYPE,DimensionAttribute.CREATIVE_OR_CREATIVE_SET,Column.AD_SERVER_ALL_REVENUE,Column.AD_SERVER_CLICKS,Column.AD_SERVER_CPD_REVENUE,Column.AD_SERVER_CPM_AND_CPC_REVENUE,Column.AD_SERVER_IMPRESSIONS,Column.VIDEO_VIEWERSHIP_AUTO_PLAYS,Column.VIDEO_VIEWERSHIP_CLICK_TO_PLAYS,Column.VIDEO_VIEWERSHIP_COMPLETE,Column.VIDEO_VIEWERSHIP_FIRST_QUARTILE,Column.VIDEO_VIEWERSHIP_MIDPOINT,Column.VIDEO_VIEWERSHIP_START,Column.VIDEO_VIEWERSHIP_THIRD_QUARTILE,Column.VIDEO_VIEWERSHIP_VIDEO_LENGTH,Column.TOTAL_INVENTORY_LEVEL_ALL_REVENUE,Column.TOTAL_INVENTORY_LEVEL_CLICKS,Column.TOTAL_INVENTORY_LEVEL_CPM_AND_CPC_REVENUE,Column.TOTAL_INVENTORY_LEVEL_IMPRESSIONS,Column.TOTAL_LINE_ITEM_LEVEL_ALL_REVENUE,Column.TOTAL_LINE_ITEM_LEVEL_CLICKS,Column.TOTAL_LINE_ITEM_LEVEL_CPM_AND_CPC_REVENUE
102548119667364157873---751815071_2018-05-10_1187,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Image,970 x 250,138230331330,970x250 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Delicious.com.au,2265591090,717074309,316232831,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,http://www.news.com.au/,Companion,Creative set,0,0,0,0,12,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-10_1188,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610563892,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Image,970 x 250,138230331330,970x250 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249148),Whimn AU,2265591090,717074309,406967831,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,http://www.news.com.au/,Companion,Creative set,0,0,0,0,4,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-10_1189,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,300 x 600,138230379977,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),AdelaideNow,2265591090,717089296,168399431,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,150,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-10_1190,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,300 x 600,138230379977,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Daily Telegraph,2265591090,717089296,168399911,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,1,0,0,342,0,0,-,-,-,-,-,-,0,1,0,0,0,1,0
102548119667364157873---751815071_2018-05-10_1191,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,300 x 600,138230379977,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),NEWS.com.au/Travel,2265591090,717089296,168400031,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,1,0,0,551,0,0,-,-,-,-,-,-,0,1,0,0,0,1,0
102548119667364157873---751815071_2018-05-10_1192,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,300 x 600,138230379977,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Gold Coast Bulletin,2265591090,717089296,168400151,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,139,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-10_1193,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,300 x 600,138230379977,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),The Geelong Advertiser,2265591090,717089296,168400271,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,164,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-10_1194,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,300 x 600,138230379977,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Herald Sun,2265591090,717089296,168400391,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,904,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-10_1195,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,300 x 600,138230379977,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),NEWS.com.au/Entertainment,2265591090,717089296,168400871,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,1094,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-10_1196,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,300 x 600,138230379977,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),NEWS.com.au,2265591090,717089296,168400991,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,4,0,0,1909,0,0,-,-,-,-,-,-,0,4,0,0,0,4,0
102548119667364157873---751815071_2018-05-10_1197,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,300 x 600,138230379977,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),NT News,2265591090,717089296,168401351,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,188,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-10_1198,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,300 x 600,138230379977,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Quest Community Papers,2265591090,717089296,168401591,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,38,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-10_1199,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,300 x 600,138230379977,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),The Australian,2265591090,717089296,168401831,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,5,0,0,2274,0,0,-,-,-,-,-,-,0,5,0,0,0,5,0
102548119667364157873---751815071_2018-05-10_1200,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,300 x 600,138230379977,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),The Courier Mail,2265591090,717089296,168401951,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,1,0,0,462,0,0,-,-,-,-,-,-,0,1,0,0,0,1,0
102548119667364157873---751815071_2018-05-10_1201,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,300 x 600,138230379977,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),The Cairns Post,2265591090,717089296,168402071,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,39,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-10_1202,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,300 x 600,138230379977,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),NEWS.com.au/Technology,2265591090,717089296,168402191,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,415,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-10_1203,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,300 x 600,138230379977,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),The Mercury,2265591090,717089296,168402311,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,250,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-10_1204,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,300 x 600,138230379977,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Townsville Bulletin,2265591090,717089296,168402671,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,8,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-10_1205,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,300 x 600,138230379977,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),The Australian Business,2265591090,717089296,168403151,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,11,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-10_1206,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,300 x 600,138230379977,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Messenger News,2265591090,717089296,168403391,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,7,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-10_1207,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,300 x 600,138230379977,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Leader News,2265591090,717089296,168403511,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,11,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-10_1208,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,300 x 600,138230379977,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Body & Soul,2265591090,717089296,168406391,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,1,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-10_1209,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,300 x 600,138230379977,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),NEWS.com.au/Sport,2265591090,717089296,168407951,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,227,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-10_1210,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,300 x 600,138230379977,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),NEWS.com.au/Lifestyle,2265591090,717089296,168408071,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,1,0,0,363,0,0,-,-,-,-,-,-,0,1,0,0,0,1,0
102548119667364157873---751815071_2018-05-10_1211,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,300 x 600,138230379977,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),News Local,2265591090,717089296,168408311,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,13,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-10_1212,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,300 x 600,138230379977,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),NEWS.com.au/Finance,2265591090,717089296,212725151,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,804,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-10_1213,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,300 x 600,138230379977,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Kidspot,2265591090,717089296,311684951,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,1,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-10_1214,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,300 x 600,138230379977,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Delicious.com.au,2265591090,717089296,316232831,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,1,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-10_1215,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,300 x 600,138230379977,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Whimn AU,2265591090,717089296,406967831,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,2,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-10_1216,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,728 x 90,138230332206,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),AdelaideNow,2265591090,717089296,168399431,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,5906100,0,0,5906100,150,0,0,-,-,-,-,-,-,5906100,0,5906100,150,5906100,0,5906100
102548119667364157873---751815071_2018-05-10_1217,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,728 x 90,138230332206,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Daily Telegraph,2265591090,717089296,168399911,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,13465908,1,0,13465908,342,0,0,-,-,-,-,-,-,13465908,1,13465908,342,13465908,1,13465908
102548119667364157873---751815071_2018-05-10_1218,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,728 x 90,138230332206,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),NEWS.com.au/Travel,2265591090,717089296,168400031,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,21695074,0,0,21695074,551,0,0,-,-,-,-,-,-,21695074,0,21695074,551,21695074,0,21695074
102548119667364157873---751815071_2018-05-10_1219,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,728 x 90,138230332206,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Gold Coast Bulletin,2265591090,717089296,168400151,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,5472986,0,0,5472986,139,0,0,-,-,-,-,-,-,5472986,0,5472986,139,5472986,0,5472986
102548119667364157873---751815071_2018-05-10_1220,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,728 x 90,138230332206,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),The Geelong Advertiser,2265591090,717089296,168400271,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,6457336,0,0,6457336,164,0,0,-,-,-,-,-,-,6457336,0,6457336,164,6457336,0,6457336
102548119667364157873---751815071_2018-05-10_1221,2018-05-10,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Third-party,728 x 90,138230332206,728x90 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Herald Sun,2265591090,717089296,168400391,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,35594096,2,0,35594096,904,0,0,-,-,-,-,-,-,35594096,2,35594096,904,35594096,2,35594096
